corename,species,latitude,longitude,d18oc,temp,temp_ann,d18osw
FL433,pachy_s,85.64,-121.13,1.1,-1.580299973487854,-1.580299973487854,-2.207066535949707
Feam II/5,pachy_s,87.67,-24.4,1.74,-1.6339999437332153,-1.6339999437332153,-2.0740933418273926
Fram I/7,pachy_s,83.87,-6.95,2.04,-1.76371431350708,-1.76371431350708,-2.1380927562713623
Fram II/1,pachy_s,86.4,-24.7,3.03,-1.590000033378601,-1.590000033378601,-2.047640800476074
Fram II/3,pachy_s,86.19,-24.92,1.92,-1.590000033378601,-1.590000033378601,-2.047640800476074
Fram II/4,pachy_s,84.5,-8.97,1.89,-1.7326029539108276,-1.7326029539108276,-2.1924586296081543
Fram II/4?,pachy_s,85.85,-24.92,2.38,-1.6980000734329224,-1.6980000734329224,-2.016845226287842
Fram III/1,pachy_s,82.8,6.75,3.15,-1.783127784729004,-1.783127784729004,-0.8713870644569397
Fram III/2,pachy_s,82.5,6.46,3.3,-1.783127784729004,-1.783127784729004,-0.8713870644569397
Fram III/3,pachy_s,82.32,6.19,3.23,-1.783127784729004,-1.783127784729004,-0.8713870644569397
Fram III/7,pachy_s,81.84,5.27,2.68,-1.6975533962249756,-1.6975533962249756,-0.6906701326370239
Fram III/8,pachy_s,81.79,4.93,3.11,-1.4660197496414185,-1.4660197496414185,-0.693072497844696
Fram IV/1,pachy_s,83.38,14.67,3.06,-1.6399999856948853,-1.6399999856948853,-1.0384960174560547
Fram IV/7,pachy_s,82.68,7.67,3.3,-1.8495999574661255,-1.8495999574661255,-0.8791650533676147
Fram IV/9,pachy_s,82.65,7.5,3.16,-1.8495999574661255,-1.8495999574661255,-0.8791650533676147
GC-11,pachy_s,53.52,178.85,2.02,8.383850455284119,5.411072254180908,-0.6169978976249695
GC-36,pachy_s,50.42,167.73,2.29,9.168718576431274,5.457217693328857,-0.6470322608947754
GC4,ruber_w,-12.17,121.56,-2.76,28.570249557495117,28.570249557495117,0.33095818758010864
GC5,ruber_w,-12.22,122.12,-2.78,28.696683883666992,28.696683883666992,0.33571428060531616
GEOFAR KF21,bulloides,38.0,-29.09,0.0,15.902318954467773,18.50452423095703,0.8889465928077698
GIK12301-5,bulloides,27.05,-15.05,-0.36,18.985352325439454,20.419946670532227,1.1414424180984497
GIK12301-5,ruber_w,27.05,-15.05,-0.6,18.985352325439454,20.419946670532227,1.1414424180984497
GIK12302-3,bulloides,26.0,-14.67,-0.03,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12302-3,ruber_w,26.0,-14.67,-0.81,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12303-3,bulloides,26.2,-14.79,-0.19,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12303-3,ruber_w,26.2,-14.79,-0.69,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12304-3,bulloides,26.23,-14.81,-0.3,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12304-3,ruber_w,26.23,-14.81,-0.56,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12305-2,bulloides,26.29,-14.86,0.12,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12305-2,ruber_w,26.29,-14.86,-0.63,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12306-2,bulloides,26.49,-14.93,-0.49,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12306-2,ruber_w,26.49,-14.93,-0.67,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12307-3,bulloides,26.41,-14.96,-0.35,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12307-3,ruber_w,26.41,-14.96,-0.5,18.3497615814209,19.27301597595215,1.1407256126403809
GIK12308-2,bulloides,26.65,-15.05,-0.43,19.032041549682617,20.304365158081055,1.1407256126403809
GIK12308-2,ruber_w,26.65,-15.05,-0.57,19.032041549682617,20.304365158081055,1.1407256126403809
GIK12309-1,bulloides,26.84,-15.11,-0.56,19.032041549682617,20.304365158081055,1.1407256126403809
GIK12309-1,ruber_w,26.84,-15.11,-0.83,19.032041549682617,20.304365158081055,1.1407256126403809
GIK12309-2,ruber_w,26.83,-15.117,-0.52,19.032041549682617,20.304365158081055,1.1407256126403809
GIK12310-1,ruber_w,23.5,-18.72,-0.96,19.92151985168457,21.156084060668945,1.1145920753479004
GIK12313-2,bulloides,22.48,-17.15,-0.17,17.845887756347658,18.796491622924805,1.0606310367584229
GIK12314-2,bulloides,22.5,-17.22,-0.1,17.845887756347658,18.796491622924805,1.0606310367584229
GIK12315-2,bulloides,22.71,-17.16,-0.22,17.845887756347658,18.796491622924805,1.0606310367584229
GIK12316-1,bulloides,22.71,-17.13,-0.14,17.845887756347658,18.796491622924805,1.0606310367584229
GIK12317-1,bulloides,22.86,-17.15,-0.17,17.845887756347658,18.796491622924805,1.0606310367584229
GIK12322-2,bulloides,22.9,-17.16,-0.21,17.845887756347658,18.796491622924805,1.0606310367584229
GIK12323-1,bulloides,22.91,-17.19,-0.29,18.796491622924805,18.796491622924805,1.0606310367584229
GIK12323-1,ruber_w,22.91,-17.19,-0.71,18.796491622924805,18.796491622924805,1.0606310367584229
GIK12324-1,bulloides,22.92,-17.22,-0.16,18.796491622924805,18.796491622924805,1.0606310367584229
GIK12324-1,ruber_w,22.92,-17.22,-0.74,18.796491622924805,18.796491622924805,1.0606310367584229
GIK12325-4,bulloides,22.99,-17.33,-0.35,18.796491622924805,18.796491622924805,1.0606310367584229
GIK12325-4,ruber_w,22.99,-17.33,-0.68,18.796491622924805,18.796491622924805,1.0606310367584229
GIK12326-2,bulloides,23.04,-17.41,-0.4,18.381890106201173,19.32160186767578,1.1065651178359985
GIK12326-2,ruber_w,23.04,-17.41,-1.05,18.381890106201173,19.32160186767578,1.1065651178359985
GIK12327-2,bulloides,23.13,-17.74,-0.54,18.381890106201173,19.32160186767578,1.1065651178359985
GIK12327-2,ruber_w,23.13,-17.41,-0.8,18.381890106201173,19.32160186767578,1.1065651178359985
GIK12328-1,bulloides,21.15,-18.57,-0.35,20.006486892700195,20.006486892700195,1.0137790441513062
GIK12328-1,ruber_w,21.15,-18.573,-1.42,20.006486892700195,20.006486892700195,1.0137790441513062
GIK12329-1,ruber_w,19.04,-19.93,-1.17,21.656415939331055,21.656415939331055,0.9122494459152222
GIK12337-4,ruber_w,15.952,-18.014,-1.35,24.189245223999023,24.189245223999023,0.7724467515945435
GIK12338-1,bulloides,15.32,-17.06,-0.56,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12338-1,ruber_w,15.32,-17.06,-1.99,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12339-2,bulloides,15.34,-18.18,-0.77,24.189245223999023,24.189245223999023,0.7724467515945435
GIK12339-2,ruber_w,15.34,-18.18,-1.98,24.189245223999023,24.189245223999023,0.7724467515945435
GIK12340-3,bulloides,15.35,-17.19,-0.51,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12340-3,ruber_w,15.35,-17.19,-2.06,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12341-2,bulloides,15.38,-17.2,-0.48,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12341-2,ruber_w,15.38,-17.2,-1.86,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12342-1,bulloides,15.38,-17.25,-0.16,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12342-1,ruber_w,15.38,-17.25,-1.98,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12343-1,bulloides,15.4,-17.28,-0.44,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12343-1,ruber_w,15.4,-17.28,-1.56,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12344-2,bulloides,15.43,-17.34,-0.8,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12344-2,ruber_w,15.43,-17.34,-1.86,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12345-3,ruber_w,15.48,-17.36,-2.45,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12345-4,ruber_w,15.467,-17.358,-1.95,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12347-1,ruber_w,15.83,-17.85,-1.84,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12347-2,ruber_w,15.83,-17.85,-1.84,23.476293563842773,23.476293563842773,0.7644811272621155
GIK12379-3,ruber_w,23.13,-17.75,-0.54,18.381890106201173,19.32160186767578,1.1065651178359985
GIK12392-1,ruber_w,25.17,-16.85,-0.78,19.202408599853516,20.28325843811035,1.1454719305038452
GIK13220-1,bulloides,12.54,-17.56,-0.96,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13220-1,ruber_w,12.54,-17.56,-2.49,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13221-1,ruber_w,12.54,-17.58,-2.28,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13222-1,bulloides,12.54,-17.59,-1.46,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13222-1,ruber_w,12.54,-17.59,-2.7,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13223-3,bulloides,12.54,-17.6,-1.07,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13223-3,ruber_w,12.54,-17.6,-2.55,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13224-2,bulloides,12.53,-17.62,-1.24,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13224-2,ruber_w,12.53,-17.62,-2.69,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13225-2,ruber_w,12.53,-17.64,-2.86,24.766738891601562,24.766738891601562,0.7246462106704712
GIK13229-2,ruber_w,19.37,-19.93,-1.23,21.656415939331055,21.656415939331055,0.9122494459152222
GIK13230-1,bulloides,14.13,-17.45,-1.91,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13230-1,ruber_w,14.13,-17.45,-2.27,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13231-1,bulloides,14.12,-17.52,-0.77,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13231-1,ruber_w,14.12,-17.52,-1.97,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13232-1,bulloides,14.12,-17.52,-0.76,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13232-1,ruber_w,14.12,-17.52,-2.35,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13233-1,bulloides,14.12,-17.53,-0.99,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13233-1,ruber_w,14.12,-17.53,-2.47,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13234-1,bulloides,14.12,-17.54,-1.23,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13234-1,ruber_w,14.12,-17.54,-2.34,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13235-2,bulloides,14.11,-17.55,-0.63,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13235-2,ruber_w,14.11,-17.55,-2.25,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13236-1,bulloides,14.11,-17.6,-0.47,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13236-1,ruber_w,14.11,-17.6,-2.02,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13237-1,bulloides,14.14,-17.65,-0.12,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13237-1,ruber_w,14.14,-17.65,-1.91,23.308935165405273,23.308935165405273,0.7362132668495178
GIK13238-1,bulloides,14.15,-17.87,-1.09,23.308935165405273,23.308935165405273,0.7618502378463745
GIK13238-1,ruber_w,14.15,-17.87,-2.49,23.308935165405273,23.308935165405273,0.7618502378463745
GIK13273-1,bulloides,18.77,-16.89,-0.2,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13273-1,ruber_w,18.77,-16.89,-1.62,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13275-1,bulloides,18.75,-16.83,-0.09,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13275-1,ruber_w,18.75,-16.83,-1.92,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13279-3,bulloides,18.75,-16.83,-0.13,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13279-3,ruber_w,18.75,-16.83,-1.35,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13280-1,bulloides,18.73,-16.96,0.14,17.789736938476562,21.02352523803711,0.8308805227279663
GIK13282-1,bulloides,18.84,-18.77,0.15,22.400657653808594,22.400657653808594,0.8533844947814941
GIK13282-1,ruber_w,18.84,-18.77,-1.55,22.400657653808594,22.400657653808594,0.8533844947814941
GIK13283-2,bulloides,18.88,-16.74,-0.16,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13283-2,ruber_w,18.88,-16.74,-1.92,21.02352523803711,21.02352523803711,0.8308805227279663
GIK13290-1,bulloides,18.05,-18.07,-0.78,22.400657653808594,22.400657653808594,0.8533844947814941
GIK13290-1,ruber_w,18.05,-18.07,-1.61,22.400657653808594,22.400657653808594,0.8533844947814941
GIK13291-1,ruber_w,18.12,-18.08,-1.5,22.400657653808594,22.400657653808594,0.8533844947814941
GIK13329-2,bulloides,19.37,-19.93,-0.62,19.80011329650879,21.656415939331055,0.9122494459152222
GIK13526-4,bulloides,21.0,-17.62,-0.39,18.429109573364258,18.429109573364258,1.0033361911773682
GIK13526-4,ruber_w,21.0,-17.62,-1.57,18.429109573364258,18.429109573364258,1.0033361911773682
GIK13527-1,bulloides,20.99,-17.66,0.11,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13527-1,ruber_w,20.99,-17.66,-1.57,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13528-2,bulloides,20.99,-17.68,-0.35,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13528-2,ruber_w,20.99,-17.68,-1.18,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13529-1,bulloides,20.99,-17.7,-0.2,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13529-1,ruber_w,20.99,-17.7,-1.11,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13530-1,bulloides,21.0,-17.73,-0.32,18.429109573364258,18.429109573364258,1.0033361911773682
GIK13530-1,ruber_w,21.0,-17.73,-1.3,18.429109573364258,18.429109573364258,1.0033361911773682
GIK13532-2,bulloides,20.98,-17.88,-0.68,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13532-2,ruber_w,20.98,-17.88,-1.86,18.520614624023438,18.520614624023438,0.9435458183288574
GIK13533-1,bulloides,20.99,-18.03,0.25,20.136981964111328,20.136981964111328,0.9552996158599854
GIK13533-1,ruber_w,20.99,-18.03,-1.48,20.136981964111328,20.136981964111328,0.9552996158599854
GIK13534-1,bulloides,21.02,-17.88,-0.15,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13536-2,bulloides,21.0,-17.58,-0.42,17.35856513977051,18.429109573364258,1.0033361911773682
GIK13557-1,bulloides,19.75,-17.12,-0.01,17.83379135131836,20.0507755279541,0.8879484534263611
GIK13583-1,bulloides,19.71,-17.11,-0.36,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13583-1,ruber_w,19.71,-17.11,-1.54,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13584-2,bulloides,19.7,-17.14,-0.12,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13584-2,ruber_w,19.7,-17.14,-1.59,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13585-1,bulloides,19.69,-17.15,-0.11,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13585-1,ruber_w,19.69,-17.15,-1.43,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13586-1,bulloides,19.68,-17.2,-0.31,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13586-1,ruber_w,19.68,-17.2,-1.33,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13587-1,bulloides,19.65,-17.23,-0.38,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13587-1,ruber_w,19.65,-17.23,-1.6,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13588-2,bulloides,19.62,-17.25,-0.46,20.0507755279541,20.0507755279541,0.8879484534263611
GIK13588-2,ruber_w,19.62,-17.25,-1.85,20.0507755279541,20.0507755279541,0.8879484534263611
GIK15626-1,bulloides,29.22,-12.84,-0.22,18.13439178466797,19.47287368774414,1.1041303873062134
GIK15627-2,bulloides,29.17,-12.09,-0.68,18.13439178466797,19.47287368774414,1.1041303873062134
GIK15627-2,ruber_w,29.17,-12.09,-0.69,18.13439178466797,19.47287368774414,1.1041303873062134
GIK15628-4,bulloides,29.08,-11.98,-0.16,17.865480041503908,19.16700553894043,1.09347665309906
GIK15628-4,ruber_w,29.08,-11.98,-0.46,17.865480041503908,19.16700553894043,1.09347665309906
GIK15629-1,bulloides,29.06,-11.95,-0.45,17.865480041503908,19.16700553894043,1.09347665309906
GIK15629-1,ruber_w,29.06,-11.95,-0.59,17.865480041503908,19.16700553894043,1.09347665309906
GIK15630-1,bulloides,29.04,-11.92,-0.43,17.865480041503908,19.16700553894043,1.09347665309906
GIK15630-1,ruber_w,29.04,-11.92,-0.5,17.865480041503908,19.16700553894043,1.09347665309906
GIK15631-1,bulloides,29.02,-11.9,-0.51,17.865480041503908,19.16700553894043,1.09347665309906
GIK15631-1,ruber_w,29.02,-11.9,-0.48,17.865480041503908,19.16700553894043,1.09347665309906
GIK15632-1,bulloides,28.91,-11.7,-0.49,17.865480041503908,19.16700553894043,1.09347665309906
GIK15632-1,ruber_w,28.91,-11.7,-0.49,17.865480041503908,19.16700553894043,1.09347665309906
GIK15634-1,bulloides,28.26,-13.4,-0.28,17.967996215820314,18.677396774291992,1.1157982349395752
GIK15634-1,ruber_w,28.26,-13.4,-0.5,17.967996215820314,18.677396774291992,1.1157982349395752
GIK15635-2,bulloides,27.2,-14.66,-0.86,18.603564453125,19.78239631652832,1.1291990280151367
GIK15635-2,ruber_w,27.2,-14.66,-0.82,18.603564453125,19.78239631652832,1.1291990280151367
GIK15638-2,bulloides,32.21,-10.45,-0.73,17.304186630249024,19.325912475585938,1.066870927810669
GIK15638-2,ruber_w,32.21,-10.45,-0.65,17.304186630249024,19.325912475585938,1.066870927810669
GIK15639-1,bulloides,32.49,-10.11,-0.45,17.304186630249024,19.325912475585938,1.066870927810669
GIK15639-1,ruber_w,32.49,-10.11,-0.42,17.304186630249024,19.325912475585938,1.066870927810669
GIK15640-1,bulloides,32.45,-9.96,-0.66,17.299729919433595,18.628250122070312,1.066870927810669
GIK15640-1,ruber_w,32.45,-9.96,-0.48,17.299729919433595,18.628250122070312,1.066870927810669
GIK15641-2,bulloides,32.43,-9.87,-0.4,17.299729919433595,18.628250122070312,1.066870927810669
GIK15641-2,ruber_w,32.43,-9.87,-0.47,17.299729919433595,18.628250122070312,1.066870927810669
GIK15642-1,bulloides,32.41,-9.85,-0.4,17.299729919433595,18.628250122070312,1.066870927810669
GIK15642-1,ruber_w,32.41,-9.85,-0.53,17.299729919433595,18.628250122070312,1.066870927810669
GIK15643-1,bulloides,32.4,-9.82,-0.81,17.299729919433595,18.628250122070312,1.066870927810669
GIK15643-1,ruber_w,32.4,-9.82,-0.37,17.299729919433595,18.628250122070312,1.066870927810669
GIK15644-1,bulloides,32.4,-9.81,-0.65,17.299729919433595,18.628250122070312,1.066870927810669
GIK15644-1,ruber_w,32.4,-9.81,-0.73,17.299729919433595,18.628250122070312,1.066870927810669
GIK15645-1,bulloides,32.39,-9.8,-0.59,17.299729919433595,18.628250122070312,1.066870927810669
GIK15645-1,ruber_w,32.39,-9.8,-0.26,17.299729919433595,18.628250122070312,1.066870927810669
GIK15646-1,bulloides,32.38,-9.78,-0.39,17.299729919433595,18.628250122070312,1.066870927810669
GIK15646-1,ruber_w,32.38,-9.78,-0.28,17.299729919433595,18.628250122070312,1.066870927810669
GIK15647-1,bulloides,32.38,-9.77,-0.54,17.299729919433595,18.628250122070312,1.066870927810669
GIK15647-1,ruber_w,32.38,-9.77,-0.54,17.299729919433595,18.628250122070312,1.066870927810669
GIK15648-1,bulloides,32.37,-9.65,-0.25,17.299729919433595,18.628250122070312,1.066870927810669
GIK15648-1,ruber_w,32.37,-9.65,-0.47,17.299729919433595,18.628250122070312,1.066870927810669
GIK15651-4,ruber_w,33.19,-9.83,-0.77,17.31004409790039,19.455984115600586,1.0425304174423218
GIK15652-2,bulloides,34.87,-6.58,0.05,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15652-2,ruber_w,34.87,-6.58,-0.47,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15654-1,bulloides,34.87,-6.63,-0.17,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15654-1,ruber_w,34.87,-6.63,-0.46,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15657-1,bulloides,34.89,-6.67,0.18,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15657-1,ruber_w,34.89,-6.67,-0.44,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15658-1,bulloides,34.89,-6.7,0.13,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15658-1,ruber_w,34.89,-6.7,-0.62,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15659-1,ruber_w,34.89,-6.84,-0.62,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15660-1,ruber_w,34.9,-6.79,-0.54,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15663-1,bulloides,34.92,-6.85,0.02,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15663-1,ruber_w,34.92,-6.85,-0.67,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15663-2,ruber_w,34.92,-6.845,-0.67,16.55027656555176,18.674638748168945,0.9087281823158264
GIK15664-1,bulloides,34.93,-6.93,0.13,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15664-1,ruber_w,34.93,-6.93,-0.43,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15666-9,ruber_w,34.96,-7.119,-0.55,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15667-1,ruber_w,34.99,-7.28,-0.68,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15669-2,bulloides,34.89,-7.82,0.24,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15669-2,ruber_w,34.89,-7.815,-0.55,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15670-1,bulloides,34.91,-7.58,-0.04,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15670-1,ruber_w,34.91,-7.58,-0.54,17.09891128540039,19.506147384643555,1.0162400007247925
GIK15672-2,ruber_w,34.86,-8.13,-0.54,17.23928451538086,19.565231323242188,1.0234376192092896
GIK15673-2,ruber_w,34.8,-8.4,-0.77,17.23928451538086,19.565231323242188,1.0234376192092896
GIK15676-2,ruber_w,34.76,-8.85,-0.61,17.23928451538086,19.565231323242188,1.0234376192092896
GIK15677-1,ruber_w,34.1,-10.83,-0.6,17.007432174682616,19.132509231567383,1.0372302532196045
GIK15678-1,bulloides,33.47,-12.76,-0.06,17.558102416992188,19.355215072631836,1.0772725343704224
GIK15678-1,ruber_w,33.47,-12.76,-0.43,17.558102416992188,19.355215072631836,1.0772725343704224
GIK16004-1,ruber_w,29.98,-10.65,-0.19,18.191882133483887,18.552879333496094,1.0822019577026367
GIK16006-1,ruber_w,29.25,-11.5,-0.03,17.865480041503908,19.16700553894043,1.09347665309906
GIK16012-3,bulloides,25.4,-16.25,-0.21,19.202408599853516,20.28325843811035,1.1454719305038452
GIK16012-3,ruber_w,25.4,-16.25,-0.32,19.202408599853516,20.28325843811035,1.1454719305038452
GIK16030-1,ruber_w,21.24,-18.06,-1.15,20.006486892700195,20.006486892700195,1.0137790441513062
GIK16402-1,ruber_w,14.42,-20.567,-1.0,24.634706497192383,24.634706497192383,0.7816615104675293
GIK16457-1,ruber_w,5.39,-21.72,-1.66,27.931852340698242,27.931852340698242,0.7222766280174255
GIK16772-1,ruber_w,-1.34,-11.97,-1.49,25.85541343688965,25.85541343688965,0.7467630505561829
GIK16773-1,ruber_w,-0.97,-9.44,-1.31,25.73859977722168,25.73859977722168,0.7169950008392334
GIK16846-1,ruber_w,5.36,1.287,-2.05,26.728368759155273,26.728368759155273,0.5744089484214783
GIK16855-1?,ruber_w,5.7635000000000005,3.693,-2.085,27.979825973510742,27.979825973510742,0.5131427049636841
GIK16862-1,ruber_w,3.547,6.487,-2.72,27.895828247070312,27.895828247070312,0.35036107897758484
GIK16864-1,ruber_w,3.15,6.285,-2.18,27.895828247070312,27.895828247070312,0.35036107897758484
GIK16865-1,ruber_w,2.67,6.055,-1.94,27.792495727539062,27.792495727539062,0.3668898046016693
GIK16866-1,ruber_w,2.002,5.718,-2.11,27.85747528076172,27.85747528076172,0.40939685702323914
GIK16867-1,ruber_w,-2.2,5.1,-1.45,26.214651107788086,26.214651107788086,0.5864265561103821
GIK16869-1,ruber_w,-0.21,6.01,-1.71,26.88665008544922,26.88665008544922,0.4711313545703888
GIK16870-1,ruber_w,0.21,5.97,-1.08,27.2867374420166,27.2867374420166,0.45846930146217346
GIK16871-1,ruber_w,-0.73,6.935,-0.73,26.88665008544922,26.88665008544922,0.4711313545703888
GIK16872-1,ruber_w,-0.35,8.04,-1.77,26.769506454467773,26.769506454467773,0.4287927448749542
GIK21291-3,pachy_s,78.0067,8.0667,3.15,3.4306490421295166,3.4306490421295166,-0.054212357848882675
GIK23000-2,bulloides,66.8972,8.0423,1.69,8.489375114440918,8.489375114440918,0.1901005506515503
GIK23000-2,pachy_s,66.8972,8.0423,2.45,8.489375114440918,8.489375114440918,0.1901005506515503
GIK23008-1,pachy_s,66.9318,7.9178,2.49,8.617048263549805,8.617048263549805,0.24619077146053314
GIK23016-1,pachy_s,67.7572,9.7735,2.05,8.242171287536621,8.242171287536621,0.17664723098278046
GIK23019-1,pachy_s,67.79,9.5767,2.23,8.242171287536621,8.242171287536621,0.17664723098278046
GIK23022-1,pachy_s,67.7582,9.7865,2.33,8.242171287536621,8.242171287536621,0.17664723098278046
GIK23027-1,bulloides,66.5443,6.6922,1.76,8.808457374572754,8.808457374572754,0.2929205000400543
GIK23027-1,pachy_s,66.5443,6.6922,2.91,8.808457374572754,8.808457374572754,0.2929205000400543
GIK23037-1,bulloides,65.5117,-0.1167,2.21,7.072811126708984,7.072811126708984,0.3940959572792053
GIK23037-1,pachy_s,65.5117,-0.1167,2.72,7.072811126708984,7.072811126708984,0.3940959572792053
GIK23038-1,pachy_s,67.73,5.9067,2.39,7.91500997543335,7.91500997543335,0.3582559823989868
GIK23039-1,pachy_s,67.6517,5.795,2.29,7.91500997543335,7.91500997543335,0.3582559823989868
GIK23040-1,pachy_s,67.0017,7.7783,2.37,8.065396308898926,8.065396308898926,0.28390395641326904
GIK23041-1,pachy_s,68.7,-0.2383,2.5,6.940738201141357,6.940738201141357,0.3630326986312866
GIK23042-1,pachy_s,69.9983,-0.0533,2.55,6.507757663726807,6.507757663726807,0.335549920797348
GIK23043-1,pachy_s,70.2583,-3.3483,2.74,4.516124248504639,4.516124248504639,0.24848340451717377
GIK23055-1,bulloides,68.4205,4.0088,1.97,7.431515216827393,7.431515216827393,0.39057043194770813
GIK23055-1,pachy_s,68.4205,4.0088,2.37,7.431515216827393,7.431515216827393,0.39057043194770813
GIK23058-1,pachy_s,69.5,3.0017,2.58,6.772559642791748,6.772559642791748,0.3800312876701355
GIK23059-1,pachy_s,70.305,-3.1217,2.35,4.516124248504639,4.516124248504639,0.24848340451717377
GIK23060-2b,bulloides,70.0002,-2.9938,2.1,5.2663984298706055,5.2663984298706055,0.2690660059452057
GIK23060-2b,pachy_s,70.0002,-2.9938,2.65,5.2663984298706055,5.2663984298706055,0.2690660059452057
GIK23062-2,bulloides,68.728,0.1562,2.18,7.0587382316589355,7.0587382316589355,0.3754778802394867
GIK23062-2,pachy_s,68.728,0.1562,2.4,7.0587382316589355,7.0587382316589355,0.3754778802394867
GIK23063-1,pachy_s,68.7467,-0.005,2.2,6.940738201141357,6.940738201141357,0.3630326986312866
